c,sigma,sigma_prime,kappa,phat_one,m,identity_relerr,residual
0.591,0.15260810802439567,0.7451551503744541,4.681947892087805,-6.283185307179585,44.181476079879744,6.710033101334192e-11,3.674838211509268e-14
0.592,0.15335554380868277,0.7497206669721977,4.710633878889305,-6.283185307179587,44.50225243681608,6.778038874385644e-11,3.530509218307998e-14
0.593,0.1541075578548583,0.7543116739566558,4.739480026514059,-6.283185307179585,44.82558393665268,6.845439841563781e-11,3.064215547965432e-14
0.594,0.15486417565798447,0.7589281858201212,4.768486426019702,-6.283185307179587,45.15147848628811,6.915033955859376e-11,4.884981308350689e-14
0.595,0.15562542273785723,0.7635702304843521,4.797653252843932,-6.283185307179585,45.479922072011696,6.984219447000232e-11,3.452793606584237e-14
0.596,0.15639132463054875,0.7682378096590959,4.826980517729369,-6.283185307179587,45.81093697024235,7.053898422518405e-11,2.4702462297909733e-14
0.597,0.15716190686679044,0.7729309188588699,4.856468192492841,-6.283185307179585,46.144550527037964,7.125060949016953e-11,3.2807090377673376e-14
0.598,0.1579371949846964,0.7776495769358858,4.886116395586419,-6.283185307179587,46.480752424055254,7.195091765206597e-11,3.2085445411667024e-14
0.599,0.15871721454065343,0.7823937938998085,4.915925189902433,-6.283185307179587,46.81954342532884,7.268972920749226e-11,3.597122599785507e-14
0.6,0.15950199108740917,0.7871635563285365,4.945894491107573,-6.283185307179587,47.16095551086981,7.341815011304967e-11,4.418687638008123e-14
0.601,0.16029155016842614,0.7919588646910559,4.9760243021484465,-6.283185307179585,47.50499601565293,7.415985846546865e-11,4.363176486776865e-14
0.602,0.16108591733655855,0.7967797311967278,5.006314699738764,-6.283185307179587,47.85165240855682,7.490868728645452e-11,3.708144902248023e-14
0.603,0.16188511814656112,0.8016261446907246,5.036765613790594,-6.283185307179587,48.20094417726768,7.568030805369952e-11,4.39648317751562e-14
0.604,0.1626891781354846,0.8064980878829237,5.067376935667006,-6.283185307179585,48.552895704811036,7.645162787517555e-11,4.194214420216724e-14
0.605,0.1634981228333232,0.8113955636771348,5.098148683613097,-6.283185307179587,48.90749791891227,7.72389553812313e-11,4.0967229608668276e-14
0.606,0.16431197777238893,0.8163185671273977,5.12908082655242,-6.283185307179587,49.26475109164445,7.805266529829663e-11,3.4111602431607935e-14
0.607,0.16513076846789668,0.8212670721597111,5.160173200657338,-6.283185307179587,49.62468330369573,7.886484244275064e-11,4.574118861455645e-14
0.608,0.16595452041223696,0.8262410642814355,5.191425714867755,-6.2831853071795845,49.98730113679431,7.970503836644323e-11,4.929390229335695e-14
0.609,0.1667832590910559,0.8312405391745875,5.222838342053057,-6.283185307179587,50.35259320804075,8.055940880595486e-11,3.5083047578154947e-14
0.61,0.16761700997656878,0.8362654717677566,5.254410924684885,-6.283185307179588,50.720576192473246,8.143438527202138e-11,4.6074255521943996e-14
0.611,0.16845579850980574,0.841315830915619,5.286143267071447,-6.283185307179585,51.091271481299714,8.23199450157081e-11,2.6117996654306808e-14
0.612,0.16929965010940798,0.8463916027699417,5.318035282201718,-6.283185307179587,51.4646709078355,8.321899337759265e-11,4.030109579389318e-14
0.613,0.17014859017960998,0.8514927665094945,5.350086839251891,-6.283185307179585,51.840774075521466,8.415976475851842e-11,5.334621633323877e-14
0.614,0.17100264409293317,0.8566192823043272,5.3822976879632485,-6.283185307179587,52.21960522395858,8.509803422498262e-11,4.901634653720066e-14
0.615,0.17186183718462403,0.8617711198118528,5.41466763768748,-6.283185307179587,52.601169957412736,8.607231415403303e-11,3.8968828164342995e-14
0.616,0.17272619476621134,0.8669482573880092,5.447196552431044,-6.283185307179587,52.985457718821785,8.706166087719437e-11,4.263256414560601e-14
0.617,0.17359574211949097,0.8721506549929788,5.479884180616348,-6.283185307179587,53.3724823839328,8.806572402602218e-11,4.5630166312093934e-14
0.618,0.17447050448062032,0.8773782666147959,5.51273023314153,-6.283185307179585,53.762262303375174,8.911154916041265e-11,4.221623051137158e-14
0.619,0.17535050704703925,0.8826310608849506,5.545734512912665,-6.283185307179587,54.154789858011156,9.01573080791157e-11,5.4817261840867104e-14
0.62,0.1762357749843346,0.8879090001927109,5.5788967836142795,-6.283185307179585,54.55006383649736,9.125051860939114e-11,3.755329380794592e-14
0.621,0.1771263334107492,0.8932120298695176,5.61221670175396,-6.283185307179587,54.948104704996155,9.234277550136342e-11,4.374278717023117e-14
0.622,0.17802220739171548,0.8985401028750054,5.645693971768168,-6.283185307179587,55.34891684475532,9.346956326596625e-11,4.118927421359331e-14
0.623,0.1789234219512734,0.9038931794587577,5.67932834389775,-6.283185307179585,55.75249021115591,9.46161068589883e-11,3.808064974464287e-14
0.624,0.17983000206655747,0.9092712035763102,5.713119466004946,-6.283185307179585,56.158835915936294,9.578383423441476e-11,4.418687638008123e-14
0.625,0.18074197265344222,0.914674113369404,5.747066949422839,-6.283185307179587,56.56796921345296,9.697398272908556e-11,4.055089597443384e-14
0.626,0.18165935857207222,0.9201018592099703,5.78117048232911,-6.283185307179585,56.97988266941052,9.8179920775674e-11,5.5538906806873456e-14
0.627,0.18258218463234394,0.925554385799945,5.815429717275606,-6.283185307179587,57.39457412814295,9.943121411892262e-11,3.835820550079916e-14
0.628,0.18351047558026826,0.9310316225767663,5.849844210904935,-6.283185307179587,57.81206035668271,1.006818802809171e-10,5.917488721252084e-14
0.629,0.18444425609259668,0.9365335049822214,5.8844135575857255,-6.283185307179587,58.23234426380796,1.0195900703901544e-10,3.785860513971784e-14
0.63,0.18538355078614122,0.9420599744019564,5.919137389033114,-6.283185307179587,58.65541601166662,1.0326443780494421e-10,5.284661597215745e-14
0.631,0.1863283842127972,0.9476109577740217,5.9540152461854,-6.283185307179583,59.08128399280702,1.045857991544888e-10,5.0182080713057076e-14
0.632,0.18727878084660587,0.9531863764414786,5.989046634826488,-6.283185307179585,59.509960312049586,1.0591990185120824e-10,4.907185768843192e-14
0.633,0.18823476508797873,0.958786161798959,6.024231123896048,-6.283185307179587,59.94143736340261,1.0728028811926696e-10,3.645000967722467e-14
0.634,0.18919636126802652,0.9644102399885575,6.059568249331204,-6.283185307179585,60.37571192426995,1.0866083549261415e-10,4.701794509287538e-14
0.635,0.19016359363632193,0.9700585235255129,6.0950574614490165,-6.283185307179587,60.81279714012309,1.1005803937433448e-10,4.696243394164412e-14
0.636,0.19113648635580913,0.9757309295347173,6.130698239529822,-6.283185307179587,61.25269420760681,1.1147093649153064e-10,4.590251789782229e-14
0.637,0.1921150635103362,0.9814273797991626,6.16649009212158,-6.283185307179587,61.695393198762886,1.1291327478992876e-10,4.235500838944972e-14
0.638,0.19309934909987927,0.9871477832577006,6.202432447070269,-6.283185307179587,62.1408998313305,1.1437686023022046e-10,5.612177389480166e-14
0.639,0.19408936702897217,0.9928920435270585,6.2385246987820695,-6.283185307179588,62.589223015573836,1.1583830933576976e-10,3.530509218307998e-14
0.64,0.19508514110984057,0.99866007231865,6.2747662925233065,-6.283185307179587,63.040354633510624,1.1731738127493645e-10,5.417888360170764e-14
0.641,0.19608669506554222,1.0044517763692917,6.311156642304101,-6.283185307179585,63.49429027345904,1.1881621165211357e-10,5.00155472593633e-14
0.642,0.19709405251912065,1.010267050274011,6.347695085845373,-6.283185307179587,63.95103953668399,1.2035129832249695e-10,4.0495384823202585e-14
0.643,0.1981072369886536,1.0161057920530445,6.384380982389653,-6.283185307179587,64.41060168743329,1.2187754575535168e-10,5.861977570020827e-14
0.644,0.1991262718931866,1.0219679031659705,6.421213712788976,-6.283185307179588,64.87296642186499,1.2343180516707692e-10,3.708144902248023e-14
0.645,0.200151180548163,1.0278532736031298,6.458192585832265,-6.283185307179587,65.33813681964868,1.2501336711862344e-10,7.432943149865423e-14
0.646,0.20118198615503036,1.033761788343393,6.495316878820644,-6.283185307179585,65.80611856294978,1.2659199975782074e-10,4.7628567756419216e-14
0.647,0.20221871180345866,1.0396933387182006,6.532585908969255,-6.283185307179588,66.27690270543945,1.2819335767023678e-10,5.2513549064769904e-14
0.648,0.2032613804733553,1.045647811237743,6.569998963200689,-6.283185307179587,66.75048352147265,1.298008751246876e-10,5.1514348342607263e-14
0.649,0.2043100150251499,1.051625081607166,6.60755526054729,-6.283185307179587,67.22686714130602,1.3142363279224896e-10,4.463096558993129e-14
0.65,0.20536463819517822,1.057625027960449,6.645254035302209,-6.2831853071795845,67.70605070275494,1.330697030027107e-10,6.494804694057166e-14
0.651,0.20642527260004928,1.0636475307217568,6.683094536148331,-6.283185307179587,68.18802325450784,1.3473700632183122e-10,4.1744385725905886e-14
0.652,0.20749194073217236,1.0696924600142736,6.72107594704559,-6.283185307179585,68.67278526245515,1.3641861993996539e-10,5.345723863570129e-14
0.653,0.20856466495062553,1.075759681284734,6.759197422570935,-6.283185307179588,69.16033915936502,1.38108564396962e-10,4.543587728278453e-14
0.654,0.2096434674822216,1.0818490647823649,6.797458147476113,-6.283185307179587,69.65067488408577,1.3981980882625263e-10,4.6102011097559625e-14
0.655,0.21072837042288053,1.0879604759914616,6.835857276574145,-6.283185307179585,70.14378526863483,1.4153527754572733e-10,3.977373985719623e-14
0.656,0.21181939572868155,1.0940937707835312,6.87439390427891,-6.2831853071795845,70.6396730382588,1.4326812272513245e-10,4.5324854980322016e-14
0.657,0.21291656521145566,1.1002488066202671,6.913067134995843,-6.283185307179585,71.13833303987033,1.4501411481537375e-10,5.664912983149861e-14
0.658,0.21401990054198317,1.1064254421816422,6.951876080784973,-6.283185307179587,71.63975342076155,1.4678036036577778e-10,4.579669976578771e-14
0.659,0.21512942324555154,1.1126235268336753,6.990819795185126,-6.283185307179585,72.14393204210893,1.4855970570772302e-10,4.8128168117500536e-14
0.66,0.21624515469361089,1.1188429056002949,7.0298973044529065,-6.283185307179585,72.65086807799588,1.5035526288644524e-10,5.6288307348495437e-14
0.661,0.21736711610434314,1.1250834269379526,7.069107656412131,-6.283185307179587,73.16055009982502,1.5216517388598817e-10,4.499178807293447e-14
0.662,0.21849532854304105,1.1313449345202728,7.108449868835198,-6.283185307179585,73.6729693656474,1.5399012056029686e-10,4.091171845743702e-14
0.663,0.21962981291382433,1.137627263458133,7.147922905693223,-6.283185307179585,74.1881252526048,1.5582679406525405e-10,7.83262343873048e-14
0.664,0.2207705899556959,1.1439302497451438,7.187525736503564,-6.283185307179585,74.70601018318784,1.5768950502911153e-10,7.488454301096681e-14
0.665,0.2219176802446165,1.1502537296025295,7.227257332213968,-6.283185307179587,75.22661116957117,1.595579620354274e-10,8.193445921733655e-14
0.666,0.22307110418872567,1.1565975307640777,7.26711661044374,-6.283185307179585,75.74992346183859,1.6145350607373596e-10,4.701794509287538e-14
0.667,0.22423088202110408,1.1629614769457084,7.307102463567497,-6.283185307179587,76.2759429761991,1.6335483422087565e-10,4.5852210917018965e-14
0.668,0.2253970337996841,1.1693453940785874,7.347213797878377,-6.2831853071795845,76.80465670006537,1.6527688917822486e-10,5.0154325137441447e-14
0.669,0.22656957940670946,1.1757491032397058,7.387449489170052,-6.283185307179585,77.33605418487481,1.6720807962607653e-10,4.3520742565306136e-14
0.67,0.22774853854128516,1.1821724178674213,7.427808365241105,-6.283185307179587,77.87013150558532,1.6915404596697236e-10,7.002731727823175e-14
0.671,0.22893393071550766,1.1886151516714718,7.468289255595238,-6.283185307179587,78.40687855755559,1.7112220940930101e-10,6.045164369083977e-14
0.672,0.2301257752554749,1.1950771176796438,7.508890985451519,-6.283185307179588,78.94628100658338,1.7309487269422794e-10,4.468647674116255e-14
0.673,0.23132409129672152,1.201558121129494,7.549612331081193,-6.283185307179587,79.48833146987391,1.7510213178607203e-10,7.11375403028569e-14
0.674,0.23252889777732327,1.2080579635310378,7.590452045335105,-6.283185307179587,80.03302261654532,1.7711785535138295e-10,5.2263748884229244e-14
0.675,0.23374021343769635,1.2145764475272363,7.631408888182335,-6.283185307179587,80.58033966916669,1.7915103719228808e-10,5.3512749786932545e-14
0.676,0.23495805681890278,1.22111337080743,7.672481588467582,-6.283185307179588,81.13027034028696,1.8119334708166772e-10,4.801714581503802e-14
0.677,0.2361824462560203,1.22766852422064,7.713668832056289,-6.283185307179585,81.6828074384052,1.8326956452954444e-10,4.1022740759899534e-14
0.678,0.237413399874266,1.2342416983466742,7.754969303122829,-6.283185307179587,82.23793825840343,1.853488527533271e-10,4.75175454539567e-14
0.679,0.23865093558938508,1.240832682257179,7.796381676365055,-6.283185307179585,82.79564693125761,1.8745707840755044e-10,4.221623051137158e-14
0.68,0.23989507110270722,1.247441257820412,7.837904581220906,-6.283185307179587,83.35592340669578,1.8958250714918736e-10,5.395683899678261e-14
0.681,0.24114582389502978,1.2540672034245592,7.879536625262319,-6.283185307179587,83.91875712583354,1.9172018994363367e-10,4.4103609653234344e-14
0.682,0.24240321122580724,1.260710297618256,7.921276417069423,-6.283185307179587,84.48413140033753,1.9385855458213657e-10,6.761258219967203e-14
0.683,0.24366725013105167,1.2673703138866275,7.963122533406958,-6.283185307179585,85.05203197375727,1.960385839850925e-10,4.035660694512444e-14
0.684,0.24493795741672078,1.2740470195568685,8.005073512348723,-6.283185307179587,85.62244841503447,1.9824137797423344e-10,5.917488721252084e-14
0.685,0.24621534965549927,1.2807401811921073,8.047127887167752,-6.283185307179587,86.19536537237504,2.004465535970186e-10,4.141131881851834e-14
0.686,0.24749944318595832,1.2874495631005676,8.089284176968626,-6.283185307179585,86.77076527602624,2.0269256496575023e-10,5.218048215738236e-14
0.687,0.24879025410768668,1.2941749228850261,8.13154085872503,-6.283185307179587,87.34863536293665,2.0493547728031151e-10,5.229150445984487e-14
0.688,0.2500877982757728,1.3009160148583545,8.173896388738905,-6.283185307179587,87.9289618742977,2.0721202228572666e-10,4.707345624410664e-14
0.689,0.2513920912994038,1.3076725926148831,8.216349218797847,-6.283185307179585,88.51172609645049,2.0951190826246363e-10,5.306866057708248e-14
0.69,0.2527031485391566,1.3144444045764847,8.258897768189977,-6.2831853071795845,89.09691167729268,2.118211842401081e-10,5.1958437552457326e-14
0.691,0.2540209851008958,1.3212311935830572,8.30154042113043,-6.283185307179587,89.68450496682664,2.1417518818058482e-10,4.1022740759899534e-14
0.692,0.255345615832558,1.3280327012354298,8.344275554049682,-6.283185307179585,90.27448794553773,2.1652998153819068e-10,4.64628335805628e-14
0.693,0.256677055322577,1.3348486662115069,8.387101525012412,-6.283185307179587,90.86684119746954,2.189073322179063e-10,5.0737192225369654e-14
0.694,0.2580153178949356,1.341678820910493,8.430016652633125,-6.283185307179588,91.46154919467575,2.2131866393458198e-10,5.728750807065808e-14
0.695,0.2593604176040311,1.3485228945603447,8.473019235600995,-6.283185307179587,92.05859501570436,2.23751479194086e-10,4.468647674116255e-14
0.696,0.26071236823299304,1.3553806148689092,8.516107563053907,-6.283185307179585,92.6579578354397,2.2621314079425147e-10,5.007105841059456e-14
0.697,0.26207118329020285,1.3622517042768485,8.55927989103539,-6.283185307179587,93.25961908385187,2.2867081012428046e-10,6.411537967210279e-14
0.698,0.263436876003707,1.3691358801133748,8.60253444347214,-6.283185307179587,93.86356191032156,2.3116561497476202e-10,6.339373470609644e-14
0.699,0.2648094593178096,1.3760328579965462,8.645869433539811,-6.283185307179587,94.46976562926076,2.3368649678578073e-10,5.490052856771399e-14
0.7,0.266188945891159,1.3829423500274027,8.68928305231605,-6.283185307179587,95.07820885058906,2.3621464580717976e-10,5.873079800267078e-14
0.701,0.2675753480913478,1.3898640623959038,8.732773453737577,-6.283185307179585,95.68887322622776,2.387896013090529e-10,6.628031457012185e-14
0.702,0.2689686779904277,1.3967976981578234,8.776338772049325,-6.283185307179585,96.30173872052796,2.4135073992018347e-10,7.510658761589184e-14
0.703,0.27036894736246675,1.4037429581117853,8.819977127313193,-6.283185307179585,96.91678233359603,2.4394457545509833e-10,5.723199691942682e-14
0.704,0.27177616767991997,1.4106995377145166,8.863686606027418,-6.283185307179587,97.53398316035972,2.4656420102902547e-10,5.866834795753562e-14
0.705,0.2731903501080338,1.4176671276770039,8.907465264871911,-6.283185307179588,98.1533211704148,2.4919865916153665e-10,5.823119764158946e-14
0.706,0.27461150550162217,1.4246454165130067,8.951311146720863,-6.283185307179587,98.77477303350108,2.5185169513969686e-10,5.2458037913538647e-14
0.707,0.276039644402249,1.431634088701281,8.995222269096109,-6.283185307179585,99.39831527136745,2.544924248523655e-10,5.490052856771399e-14
0.708,0.27747477703313084,1.4386328231187855,9.03919661432151,-6.283185307179585,100.023926662508,2.571833237856391e-10,5.256906021600116e-14
0.709,0.278916913294495,1.4456412954576796,9.083232144711264,-6.283185307179588,100.65158411810022,2.598737964909993e-10,4.757305660518796e-14
0.71,0.2803660627610051,1.4526591784658314,9.127326804079377,-6.283185307179587,101.28126241835054,2.6258545695793857e-10,6.294964549624638e-14
0.711,0.28182223467748574,1.4596861395002336,9.171478502368384,-6.283185307179587,101.91293821206285,2.6529825196586603e-10,5.978550987606468e-14
0.712,0.2832854379536516,1.4667218414279053,9.215685121309109,-6.283185307179587,102.54658831820016,2.680314518048377e-10,5.845324224651449e-14
0.713,0.28475568116074684,1.4737659444123805,9.25994452564627,-6.283185307179585,103.18218679955436,2.707623336639966e-10,5.3179682879545e-14
0.714,0.28623297252810226,1.4808181041317623,9.30425455194155,-6.283185307179587,103.81970798614563,2.7349533886778336e-10,5.762057497804562e-14
0.715,0.2877173199380569,1.4878779709110046,9.348613003121663,-6.283185307179585,104.45912773740493,2.7624793893000044e-10,5.395683899678261e-14
0.716,0.2892087309213413,1.4949451917458496,9.393017661195548,-6.283185307179587,105.10041998682739,2.7900985647999913e-10,5.345723863570129e-14
0.717,0.2907072126541192,1.5020194100468427,9.437466285645671,-6.283185307179585,105.74355726078657,2.8177044578693323e-10,6.333822355486518e-14
0.718,0.29221277195331,1.5091002638029967,9.481956601889854,-6.283185307179585,106.38851365936307,2.8453743635390594e-10,6.961098364399732e-14
0.719,0.2937254152714288,1.5161873866528464,9.526486308011158,-6.283185307179585,107.03526289406325,2.8730629642999474e-10,6.783462680459706e-14
0.72,0.2952451486931583,1.5232804089972392,9.571053081749625,-6.2831853071795845,107.68377647080042,2.90076293730645e-10,8.892886427247504e-14
0.721,0.29677197793118565,1.530378956365556,9.615654570236881,-6.2831853071795845,108.33402643141835,2.928565041265637e-10,6.672440377997191e-14
0.722,0.29830590832103476,1.537482649114183,9.66028838810197,-6.283185307179588,108.98598568505105,2.956242116536533e-10,4.807265696626928e-14
0.723,0.2998469448168377,1.5445911040212905,9.704952127490959,-6.283185307179585,109.63962527793046,2.983950102214979e-10,5.1181281435219717e-14
0.724,0.3013950919874183,1.5517039336844367,9.749643354282492,-6.283185307179587,110.29491545444361,3.0117291536572334e-10,7.482729713625957e-14
0.725,0.3029503540115644,1.55882074525536,9.794359600138156,-6.283185307179587,110.95182767522599,3.039560693666682e-10,6.006306563222097e-14
0.726,0.3045127346728512,1.5659411415480604,9.839098369464889,-6.283185307179587,111.61033260709851,3.067267642517657e-10,6.63358257213531e-14
0.727,0.30608223735595047,1.573064721574123,9.883857142777957,-6.283185307179585,112.27039925621739,3.09506436475036e-10,9.14823772291129e-14
0.728,0.30765886504190476,1.5801910791435116,9.928633367910397,-6.283185307179587,112.9319972857287,3.122656864465282e-10,8.570921750106208e-14
0.729,0.3092426203030243,1.5873198029873792,9.97342446078345,-6.283185307179587,113.59509664542743,3.1504208114330034e-10,6.877831637552845e-14
0.73,0.31083350529829196,1.5944504779018296,10.01822781259442,-6.283185307179585,114.25966559866102,3.1780319013860235e-10,6.378231276471524e-14
0.731,0.3124315217692595,1.6015826839492966,10.0630407847975,-6.283185307179587,114.92567207975132,3.2057594651149253e-10,7.793765632868599e-14
0.732,0.31403667103481653,1.608715995705419,10.107860704372893,-6.283185307179587,115.59308483701155,3.233300456384349e-10,7.527312106958561e-14
0.733,0.3156489539859945,1.6158499832827078,10.152684870257602,-6.2831853071795845,116.2618715798852,3.2608961084287407e-10,7.482903185973555e-14
0.734,0.31726837108193773,1.6229842123994078,10.197510553779049,-6.283185307179585,116.9319988721873,3.2883932542027756e-10,9.026113190202523e-14
0.735,0.3188949223447963,1.630118243281407,10.242334991754811,-6.283185307179585,117.60343391525612,3.315964033504792e-10,9.153788838034416e-14
0.736,0.32052860735420213,1.6372516310567926,10.287155388972417,-6.283185307179587,118.27614372074683,3.343428818083013e-10,8.609779555968089e-14
0.737,0.32216942524283,1.6443839264531506,10.331968922569995,-6.283185307179587,118.95009388427447,3.370819168334618e-10,7.538414337204813e-14
0.738,0.32381737469154187,1.651514674949093,10.376772736705384,-6.283185307179587,119.62524999838537,3.3981952413879075e-10,8.382183835919932e-14
0.739,0.3254724539237865,1.6586434164479875,10.421563940506157,-6.283185307179585,120.30157805317296,3.425578702218616e-10,8.826273045769994e-14
0.74,0.32713466070057057,1.665769686112301,10.466339613312046,-6.283185307179587,120.97904291315153,3.452894144100619e-10,8.948397578478762e-14
0.741,0.3288039923155006,1.6728930140937388,10.511096802979354,-6.283185307179585,121.65760875180881,3.4799373569486826e-10,8.154588115871775e-14
0.742,0.33048044558969464,1.6800129247705817,10.555832521088119,-6.283185307179587,122.3372402384043,3.507259854949818e-10,8.626432901337466e-14
0.743,0.33216401686573044,1.6871289372612033,10.60054374617056,-6.283185307179587,123.01790150541109,3.534294557366112e-10,9.847678228425139e-14
0.744,0.3338547020029386,1.6942405657177688,10.645227425554562,-6.283185307179585,123.69955559982287,3.561174787325872e-10,8.054668043655511e-14
0.745,0.33555249637199697,1.7013473185432548,10.689880470444841,-6.283185307179587,124.3821657377303,3.58799678263267e-10,1.0158540675320182e-13
0.746,0.3372573948490747,1.7084486983887572,10.734499755906146,-6.2831853071795845,125.06569514213041,3.614679811398884e-10,1.0025313912365164e-13
0.747,0.33896939181033214,1.7155442027221885,10.779082124436155,-6.283185307179587,125.75010596919644,3.6413307385822374e-10,8.204548151979907e-14
0.748,0.34068848112670913,1.7226333233591977,10.823624383018783,-6.283185307179585,126.43536004261644,3.6675951785097005e-10,7.51620987671231e-14
0.749,0.34241465615779926,1.7297155460248714,10.868123300369268,-6.283185307179587,127.1214194528048,3.693665601108498e-10,8.126832540256146e-14
0.75,0.3441479097461864,1.7367903508521276,10.912575610066336,-6.283185307179585,127.80824555353021,3.719589754629088e-10,7.210898544940392e-14
0.751,0.3458882342117849,1.7438572123328273,10.956978010245043,-6.283185307179587,128.49579895864235,3.7453125152064715e-10,8.743006318923108e-14
0.752,0.34763562134588805,1.7509155986999323,11.001327159714656,-6.283185307179587,129.18404047600467,3.770734477481342e-10,9.564571357145724e-14
0.753,0.34939006240492937,1.7579649721149546,11.045619679136408,-6.2831853071795845,129.8729306002538,3.7957514360272975e-10,1.0624834345662748e-13
0.754,0.3511515481046888,1.7650047889392948,11.089852152728099,-6.283185307179585,130.56242893275865,3.8205043535274286e-10,9.259260025373806e-14
0.755,0.35292006861404057,1.7720344992000074,11.134021124907912,-6.283185307179587,131.2524949761,3.844892672212208e-10,1.010858063921205e-13
0.756,0.35469561354877227,1.7790535464236636,11.178123099250476,-6.283185307179585,131.9430882321052,3.868647419197475e-10,1.0474954237338352e-13
0.757,0.356478171965064,1.786061367995023,11.222154540739746,-6.283185307179587,132.634167417797,3.891994573029676e-10,9.803269307440132e-14
0.758,0.35826773235329534,1.7930573948803155,11.266111874031257,-6.283185307179587,133.32569081810578,3.914792381412978e-10,1.1257661469699087e-13
0.759,0.3600642826313849,1.8000410512081115,11.30999148081811,-6.283185307179587,134.01761681650592,3.937044245456345e-10,1.0874634526203408e-13
0.76,0.3618678101380905,1.8070117545149786,11.353789701374826,-6.283185307179585,134.7099032740134,3.958582998458454e-10,8.759659664292485e-14
0.761,0.36367830162648324,1.8139689157248826,11.397502834427446,-6.283185307179587,135.40250739745514,3.979488749837107e-10,1.1772527397369004e-13
0.762,0.3654957432568563,1.8209119386708807,11.441127134148951,-6.283185307179585,136.0953863914901,3.999449141527337e-10,1.584843367652411e-13
0.763,0.3673201205900422,1.8278402201014363,11.48465881019758,-6.283185307179585,136.78849721345108,4.018982513666075e-10,1.247058012410207e-13
0.764,0.36915141857993156,1.8347531498222982,11.528094028610738,-6.283185307179587,137.48179611890706,4.0372618939715495e-10,1.1313172620930345e-13
0.765,0.3709896215667161,1.841650110308407,11.571428909363568,-6.283185307179587,138.17523915429862,4.0547115629494693e-10,1.010858063921205e-13
0.766,0.3728347132691948,1.8485304764734642,11.614659524923015,-6.283185307179588,138.86878229714696,4.0713533425196703e-10,1.282585149198212e-13
0.767,0.37468667677745615,1.855393615833596,11.65778190127622,-6.283185307179587,139.56238092762587,4.086743982092816e-10,9.120482147295661e-14
0.768,0.3765454945453222,1.8622388882753325,11.70079201647133,-6.283185307179585,140.25599001365785,4.101161791451902e-10,9.153788838034416e-14
0.769,0.378411148382427,1.8690656456792765,11.74368579825417,-6.283185307179588,140.94956449539762,4.1145436692496707e-10,9.525713551283843e-14
0.77,0.3802836194464164,1.8758732319781088,11.78645912443268,-6.283185307179588,141.643058896721,4.1264807724300246e-10,9.658940314238862e-14
0.771,0.3821628882347493,1.882660983073413,11.829107822353064,-6.283185307179587,142.33642720806762,4.1373209678298114e-10,1.2423395645555502e-13
0.772,0.38404893457667866,1.8894282264234388,11.871627666311452,-6.283185307179585,143.02962331982533,4.1465930922693227e-10,1.1352030426792226e-13
0.773,0.3859417376247007,1.896174280930867,11.914014376846692,-6.283185307179585,143.72260088076723,4.154725747388917e-10,1.3444800828210646e-13
0.774,0.3878412758458645,1.9028984569418264,11.956263620736246,-6.283185307179587,144.41531299269803,4.1612871182194815e-10,2.2504220709151923e-13
0.775,0.38974752701302523,1.9096000558764508,11.998371008673276,-6.283185307179585,145.10771253165402,4.166360694986931e-10,1.2395640069939873e-13
0.776,0.3916604681960844,1.9162783699628705,12.040332093596374,-6.283185307179585,145.799752243247,4.169634805953748e-10,1.4727108421652702e-13
0.777,0.3935800757524596,1.9229326822207218,12.082142370584345,-6.283185307179587,146.49138440014113,4.1717179671673607e-10,1.5892842597509116e-13
0.778,0.39550632531787705,1.9295622661729015,12.123797275048103,-6.283185307179585,147.18256093160204,4.1716439420238305e-10,2.0694557179012918e-13
0.779,0.39743919179667897,1.9361663854757465,12.165292180402934,-6.2831853071795845,147.87323366789892,4.170289220095867e-10,1.6775469902086115e-13
0.78,0.39937864935192235,1.9427442938104058,12.206622397390257,-6.283185307179587,148.56335408249294,4.166809818102154e-10,1.3272716259393746e-13
0.781,0.40132467139527417,1.9492952346723642,12.247783172751491,-6.283185307179588,149.2528732373603,4.1616464205581863e-10,1.637578961322106e-13
0.782,0.40327723057651926,1.9558184409422281,12.288769686533541,-6.283185307179588,149.94174206292053,4.154651131013026e-10,2.4080737404119645e-13
0.783,0.4052362987730637,1.9623131346639477,12.32957705069492,-6.283185307179587,150.6299112461651,4.1454099062653406e-10,1.5604184611106575e-13
0.784,0.4072018470787931,1.968778526852215,12.370200307894162,-6.283185307179585,151.31733105630187,4.134407183427582e-10,1.5082379789532752e-13
0.785,0.4091738457929574,1.975213817061733,12.410634428785714,-6.283185307179587,152.00395156730582,4.121203418783441e-10,1.766364832178624e-13
0.786,0.41115226440834574,1.981618193035484,12.450874309808064,-6.283185307179587,152.6897226905018,4.105938125944333e-10,2.2282176104226892e-13
0.787,0.41313707159963164,1.9879908304859755,12.490914771810273,-6.283185307179587,153.37459396384142,4.0885340856562206e-10,1.9517720772910252e-13
0.788,0.4151282352110351,1.9943308926726049,12.530750557395839,-6.283185307179588,154.05851466888782,4.069208305028307e-10,1.7008616737257398e-13
0.789,0.41712572224347266,2.0006375299450974,12.570376328055527,-6.283185307179585,154.74143396234922,4.0472661989332797e-10,2.2321033910088772e-13
0.79,0.4191294988417966,2.006909879441781,12.609786662269212,-6.2831853071795845,155.42330070043278,4.02301621697212e-10,1.5276668818842154e-13
