xi,phi_prime,phat
12.5,-6.950430897103829e-09,-0.17337659979114542
12.59765625,-6.009337438486684e-09,-0.15367042673048073
12.6953125,-5.195835700016992e-09,-0.1269372853050101
12.79296875,-4.4923043290756814e-09,-0.09459940848789797
12.890625,-3.884195388284406e-09,-0.05832187667658161
12.98828125,-3.3582470550941347e-09,-0.019927756588351875
13.0859375,-2.9036897312774743e-09,0.0186927496710223
13.18359375,-2.510506138862311e-09,0.055674653878251816
13.28125,-2.170729047927336e-09,0.08926755145853477
13.37890625,-1.8767815865263548e-09,0.11791776301826079
13.4765625,-1.62280228186727e-09,0.14033942834958538
13.57421875,-1.4030402811100743e-09,0.1555713388456903
13.671875,-1.2131950179154265e-09,0.1630170427808279
13.76953125,-1.0488942819172429e-09,0.1624666109061082
13.8671875,-9.069963631572037e-10,0.15409936419805167
13.96484375,-7.84153813387959e-10,0.13846779614571983
14.0625,-6.780905396273396e-10,0.11646382353280003
14.16015625,-5.862327240698831e-10,0.08926932938118558
14.2578125,-5.069507155506335e-10,0.05829368097169047
14.35546875,-4.3824612469171833e-10,0.025101482104396073
14.453125,-3.7898854760117783e-10,-0.008665773024050605
14.55078125,-3.275850524381068e-10,-0.04137025322207689
14.6484375,-2.8328619238435354e-10,-0.07145662789416436
14.74609375,-2.4484006504882566e-10,-0.09752542336429254
14.84375,-2.117496125693455e-10,-0.11839746850796612
14.94140625,-1.829890417257297e-10,-0.13316649510363252
15.0390625,-1.5825833754354759e-10,-0.14123758507587778
15.13671875,-1.3672778246526653e-10,-0.1423498827740117
15.234375,-1.1826675929045681e-10,-0.13658277873877572
15.33203125,-1.0215724371346918e-10,-0.12434558288643854
15.4296875,-8.837277462574457e-11,-0.10635150014538214
15.52734375,-7.632717818513484e-11,-0.08357746232156359
15.625,-6.605098004745293e-11,-0.05721202169735119
15.72265625,-5.703805699301624e-11,-0.028594044885140196
15.8203125,-4.9390331325382015e-11,0.0008546636483649802
15.91796875,-4.264599323924163e-11,0.02969944631593251
16.015625,-3.694957923710689e-11,0.056562157099116925
16.11328125,-3.1890832111903825e-11,0.08018647809404891
16.2109375,-2.7650640185517277e-11,0.099496118444763
16.30859375,-2.3862357002659808e-11,0.11364322776412766
16.40625,-2.0719884591306557e-11,0.12204487857200896
16.50390625,-1.786966272711798e-11,0.12440608809118325
16.6015625,-1.55283910765916e-11,0.12072852748065456
16.69921875,-1.3364991769400216e-11,0.1113047724178223
16.796875,-1.1628101797535465e-11,0.09669864832292248
16.89453125,-1.0000018440675151e-11,0.0777128828796878
16.9921875,-8.72219068294126e-12,0.05534586684329129
17.08984375,-7.486390637543563e-12,0.030739814452615408
17.1875,-6.537240642689949e-12,0.0051229853286938725
17.28515625,-5.584879782849906e-12,-0.020251135019729968
17.3828125,-4.887174797197287e-12,-0.044164707796557075
17.48046875,-4.1621115398528446e-12,-0.06549353288371922
17.578125,-3.657764248502404e-12,-0.08325942127651322
17.67578125,-3.1014317861633822e-12,-0.09667453217094457
17.7734375,-2.734387817478067e-12,-0.10517569217795952
17.87109375,-2.3010999276092636e-12,-0.1084472346665487
17.96875,-2.0415104563485766e-12,-0.10643147825408263
18.06640625,-1.702096313305447e-12,-0.09932657581971407
18.1640625,-1.5222850309548584e-12,-0.08757207901411748
18.26171875,-1.2559669950949232e-12,-0.07182314849058564
18.359375,-1.1353043421085163e-12,-0.05291486933391784
18.45703125,-9.136200954922942e-13,-0.03181857998643102
18.5546875,-8.254597582051721e-13,-0.009592471278313993
18.65234375,-6.5205042890031e-13,0.012671054897591905
18.75,-6.081030040131206e-13,0.03389866918617313
18.84765625,-4.580606617371167e-13,0.053087461269560064
18.9453125,-4.3625030898156193e-13,0.06935191250614343
19.04296875,-3.1240585202560826e-13,0.0819643152389563
19.140625,-3.110717805371256e-13,0.09038681667884627
19.23828125,-2.0643357428448395e-13,0.09429370359920325
19.3359375,-2.2441727039889035e-13,0.09358304070114444
19.43359375,-1.3606547713499974e-13,0.08837730538076684
19.53125,-1.6671370733459165e-13,0.07901319858970555
19.62890625,-8.665708936732574e-14,0.06602132952165526
19.7265625,-1.2118765520965362e-13,0.05009694638399627
19.82421875,-5.6354507077656475e-14,0.032063294494975095
19.921875,-1.0326991245166087e-13,0.012829507931624103
20.01953125,-4.208049147845147e-14,-0.006654832110262261
20.1171875,-1.02235564975598e-13,-0.025446219254921628
20.21484375,-5.427510648047184e-14,-0.04265256220174798
20.3125,-1.159528246081547e-13,-0.05747518147089805
20.41015625,-6.50622540436416e-14,-0.06924550320884508
20.5078125,-1.180919390405538e-13,-0.07745478355261552
20.60546875,-5.850259631931114e-14,-0.08177556467185418
20.703125,-1.2134649486255485e-13,-0.08207398678083448
20.80078125,-7.703670531276204e-14,-0.0784125376888323
20.8984375,-1.2350359154397613e-13,-0.0710432901544962
20.99609375,-5.810030042349452e-14,-0.06039213462880285
21.09375,-1.0418460951858896e-13,-0.047034939096545714
21.19140625,-3.797556609525516e-14,-0.03166693885883967
21.2890625,-8.188431531454767e-14,-0.015066960371028188
21.38671875,-2.7595871467365186e-14,0.0019416985180398902
21.484375,-7.944829586213956e-14,0.01853178331527752
21.58203125,-2.5885506344216037e-14,0.03391201404012737
21.6796875,-7.036932575916098e-14,0.04736452013383622
21.77734375,-1.3194202471511857e-14,0.05827802328054844
21.875,-5.3583863153187854e-14,0.06617525071026796
21.97265625,1.0531554188863059e-14,0.07073336851544751
22.0703125,-2.872661656664777e-14,0.07179658392685702
22.16796875,3.612444287847798e-14,0.06938045904223211
22.265625,3.856464612988936e-15,0.06366788657035463
22.36328125,6.374861563930422e-14,0.05499708080616673
22.4609375,2.3726363162265014e-14,0.04384231499372984
22.55859375,8.472795369222655e-14,0.03078847172703431
22.65625,4.177181819369776e-14,0.01650075073159877
22.75390625,8.792472158852378e-14,0.0016910859882687127
22.8515625,3.665516040667038e-14,-0.012917046958928792
22.94921875,8.043306269538567e-14,-0.026623707231177924
23.046875,1.9020097893947315e-14,-0.038785760699136265
23.14453125,4.956070486516067e-14,-0.04884677941363028
23.2421875,-2.3190329698207832e-14,-0.05636219233478656
23.33984375,6.495027322332054e-15,-0.061018566390581785
23.4375,-4.957668033775351e-14,-0.06264620110649369
23.53515625,-1.1201345792569938e-14,-0.061224557795192966
23.6328125,-7.185492376459642e-14,-0.056880398666129546
23.73046875,-2.945686328565702e-14,-0.04987886481886876
23.828125,-7.803608884155949e-14,-0.04060805789978963
23.92578125,-3.272627485717077e-14,-0.029557992390252547
24.0234375,-6.617336373290216e-14,-0.017295040139285702
24.12109375,-1.0751468936776527e-14,-0.0044331844954753254
24.21875,-4.0203483754107454e-14,0.00839647007379256
24.31640625,2.2510120094490533e-14,0.020576430570468308
24.4140625,-5.651749931776779e-15,0.0315323049952797
24.51171875,4.810626828841539e-14,0.04075965182327606
24.609375,9.688539261114025e-15,0.04784694631891344
24.70703125,6.426425077780394e-14,0.05249363142252529
24.8046875,3.105311702892147e-14,0.054522477482139765
24.90234375,8.634135441436629e-14,0.0538857641173297
25.0,5.1389765600317034e-14,0.05066510444054986
25.09765625,9.283267480423966e-14,0.04506504159592991
25.1953125,5.6312877993830396e-14,0.037400845129922394
25.29296875,1.026923903568469e-13,0.02808120597968373
25.390625,6.188111882223149e-14,0.017586761286520876
25.48828125,9.56910109217283e-14,0.006445563357930661
25.5859375,4.192502181251443e-14,-0.004793266967282571
25.68359375,6.454515159618322e-14,-0.015586398524952277
25.78125,1.851376989936458e-15,-0.025422355849439734
25.87890625,2.5130651077025703e-14,-0.03384555234223335
25.9765625,-3.635641052140912e-14,-0.04047717155974587
26.07421875,-9.391835167023575e-15,-0.04503195083042663
26.171875,-7.45476444326292e-14,-0.04733013690283673
26.26953125,-5.082692333399969e-14,-0.047304129884328715
26.3671875,-1.0958486652538735e-13,-0.04499959688204872
26.46484375,-8.233384086032814e-14,-0.04057110737431268
26.5625,-1.2762940462172573e-13,-0.034272605278780156
26.66015625,-8.652838514408392e-14,-0.026443275423130384
26.7578125,-1.2157463134654368e-13,-0.017489573355394004
26.85546875,-7.301431792055833e-14,-0.007864357580098796
26.953125,-1.0640347194461635e-13,0.0019558150394620058
27.05078125,-5.1325994231989865e-14,0.011494101747567464
27.1484375,-7.197933477021913e-14,0.020296352735931656
27.24609375,-1.436762668318522e-14,0.02795255756668948
27.34375,-3.242903395570566e-14,0.034115755214359084
27.44140625,2.5090438849003992e-14,0.03851754514588114
27.5390625,5.04908842228815e-15,0.04097951709683626
27.63671875,6.403532646204705e-14,0.04142012687059325
27.734375,4.0792622798538124e-14,0.039856773921638354
27.83203125,8.874913371118663e-14,0.036403072320516434
27.9296875,5.715106041382939e-14,0.03126153843211571
28.02734375,1.0841258885942888e-13,0.024712135185298037
28.125,6.894987498680333e-14,0.017097304027582926
28.22265625,1.029906248928413e-13,0.008804272815362271
28.3203125,6.700752555078806e-14,0.0002455440673074234
28.41796875,1.0261683986171633e-13,-0.008161461607884639
28.515625,5.514316603480774e-14,-0.01601461002430275
28.61328125,7.097152250554187e-14,-0.022946135362990346
28.7109375,1.1522276799734024e-14,-0.028639701667420532
28.80859375,3.2893999629757107e-14,-0.03284466050963251
28.90625,-2.329782994148087e-14,-0.035386871499543976
29.00390625,-6.231101463286142e-15,-0.03617563000819833
29.1015625,-5.258117081963444e-14,-0.0352064427295665
29.19921875,-2.368464687162477e-14,-0.03255959670529642
29.296875,-7.055918731871667e-14,-0.028394671138839173
29.39453125,-4.507672107651076e-14,-0.022941333940521298
29.4921875,-8.613199532643172e-14,-0.016486937405393302
29.58984375,-4.834414345039629e-14,-0.009361571807426288
29.6875,-7.974139310988367e-14,-0.0019213455773600225
29.78515625,-4.299339792391843e-14,0.005469268517501771
29.8828125,-6.823189769462691e-14,0.01245515281586294
29.98046875,-1.9592025851188875e-14,0.018707474884335395
30.078125,-3.589063526930474e-14,0.023939027741127064
30.17578125,2.090981600037261e-14,0.027917271500867646
30.2734375,6.382463453300707e-15,0.030474492043607096
30.37109375,5.729576879436602e-14,0.03151464237483264
30.46875,3.6627358900914514e-14,0.031016600464873433
30.56640625,9.179513742971242e-14,0.02903375509042885
30.6640625,7.441977850539347e-14,0.025690009801587168
30.76171875,1.1723498314814216e-13,0.021172465983382648
30.859375,9.120411685503952e-14,0.015721200988865664
30.95703125,1.350290870044626e-13,0.009616689325475346
31.0546875,8.601797154129186e-14,0.0031655179580653684
31.15234375,1.0053062015274705e-13,-0.003314883463345286
31.25,4.700039152894039e-14,-0.009511742958239599
31.34765625,5.439226373678947e-14,-0.015131925968785919
31.4453125,-9.917417080609419e-15,-0.01991568276395827
31.54296875,-9.172490477684878e-15,-0.023648524720384125
31.640625,-6.080377522791969e-14,-0.026170693059511006
31.73828125,-4.919125051467361e-14,-0.02738380986228125
31.8359375,-9.247409438313526e-14,-0.0272544447733134
31.93359375,-6.486493502130334e-14,-0.025814484497165138
32.03125,-9.776930067944509e-14,-0.023158348382051892
32.12890625,-6.099086086645244e-14,-0.019437244508554306
32.2265625,-8.373140599757278e-14,-0.014850799568460365
32.32421875,-4.9357285322723445e-14,-0.009636515975779235
32.421875,-7.383902053124725e-14,-0.004057605666733258
32.51953125,-2.717604346618981e-14,0.0016101822462620105
32.6171875,-5.145566137119395e-14,0.007092086121131917
32.71484375,-1.4444621349981044e-14,0.01212755040917153
32.8125,-2.956297356780472e-14,0.016482507254419864
32.91015625,2.1077837717259716e-14,0.01996014727133086
33.0078125,5.356662849089786e-15,0.022409689456199134
33.10546875,5.190744975535397e-14,0.02373276595022153
33.203125,3.963563443340693e-14,0.023887159627424645
33.30078125,7.988746415231034e-14,0.022887765023741125
33.3984375,5.776103692410465e-14,0.020804779372030374
33.49609375,9.447020171879695e-14,0.017759263826786685
33.59375,6.370497251089065e-14,0.013916338984611861
33.69140625,9.169745355031866e-14,0.009476387734720227
33.7890625,4.6460147905991045e-14,0.004664727348303284
33.88671875,6.393568409527931e-14,-0.00027972236210625735
33.984375,1.9358002860137826e-14,-0.005116209682161794
34.08203125,3.687459462209445e-14,-0.009613784961887813
34.1796875,-1.726423713489819e-14,-0.01356224001792441
34.27734375,-3.273773184080558e-15,-0.016781839205010925
34.375,-5.2092471065171856e-14,-0.019131396422780143
34.47265625,-3.5693830809288246e-14,-0.02051434053137624
34.5703125,-8.136944600106341e-14,-0.02088251539618699
34.66796875,-5.6252336432335064e-14,-0.02023757477284497
34.765625,-8.84369534888592e-14,-0.018629950790959644
34.86328125,-5.299669400406373e-14,-0.016155492100358108
34.9609375,-7.940708653315094e-14,-0.012949978179103708
35.05859375,-5.15023732750336e-14,-0.009181814678956133
35.15625,-8.482995457631671e-14,-0.005043296492068012
35.25390625,-5.42130588599005e-14,-0.0007408868378552708
35.3515625,-7.936074082754909e-14,0.0035150004915145555
35.44921875,-4.25013669492346e-14,0.007520213960659763
35.546875,-6.11558627093451e-14,0.011086580254970632
35.64453125,-1.864051441879269e-14,0.014050664777230864
35.7421875,-2.4514403444441962e-14,0.016281172871311363
35.83984375,2.0895753684069723e-14,0.017684661171068292
35.9375,-3.2444935031509173e-15,0.018209316205167355
36.03515625,3.1380379819666784e-14,0.01784665514558959
36.1328125,1.4125151956814879e-14,0.016631106467763807
36.23046875,5.286546679405818e-14,0.014637531239121752
36.328125,3.191735472495282e-14,0.011976843809214668
36.42578125,6.487443069190489e-14,0.008789979207667215
36.5234375,3.225041627007232e-14,0.005240529482824559
36.62109375,5.3593730751624644e-14,0.001506429184142888
36.71875,2.6576775692642315e-14,-0.0022288912636613026
36.81640625,5.0453276654191064e-14,-0.00578544791279063
36.9140625,1.3288973173085014e-14,-0.008995308716079195
37.01171875,4.035068263498529e-14,-0.011710453867831323
37.109375,-4.2373302835147924e-16,-0.013809526603671383
37.20703125,2.398086165144533e-14,-0.015203170421475813
37.3046875,-5.292814115610949e-15,-0.015837722599004792
37.40234375,2.0890029339646796e-14,-0.015697117471912242
37.5,-8.15353352118062e-15,-0.014802941986380179
37.59765625,1.6719607139014418e-14,-0.013212676159044522
37.6953125,-1.4702998149344537e-14,-0.011016237900993561
37.79296875,1.3465250551623498e-14,-0.008331031072379902
37.890625,-1.6792501512000567e-14,-0.005295763945444992
37.98828125,9.907253158907307e-15,-0.0020633593875125627
38.0859375,-1.5589432679856236e-14,0.0012066843053934644
38.18359375,1.6113074934213805e-14,0.004356103386018989
38.28125,-1.2632076746389525e-14,0.0072354699104748175
38.37890625,1.163808627199546e-14,0.009711222044559032
38.4765625,-8.432941242217331e-15,0.01167179562555724
38.57421875,2.287839316111048e-14,0.013032578747085057
38.671875,-8.616109010990672e-16,0.01373947315593199
38.76953125,2.476057503681652e-14,0.013770917502689441
38.8671875,6.2211598947837664e-15,0.013138304362985779
38.96484375,3.894218605729008e-14,0.011884801632256616
39.0625,1.9497660297478053e-14,0.01008266556861386
39.16015625,4.2658668768940354e-14,0.007829203760124224
39.2578125,1.8832066577948173e-14,0.005241608312306824
39.35546875,3.634902363741608e-14,0.002450929772554246
39.453125,-7.093258324672246e-15,-0.000404501463588716
39.55078125,9.679564564427626e-16,-0.0031858787618255307
39.6484375,-3.759443072632337e-14,-0.005760615789296117
39.74609375,-1.8786196345111435e-14,-0.008008615405029463
39.84375,-5.3634379666445175e-14,-0.009827817049612107
39.94140625,-3.991490479875828e-14,-0.011138769158906891
40.0390625,-6.703363138492382e-14,-0.011888024942917661
40.13671875,-4.471259094611325e-14,-0.012050220412527415
40.234375,-7.166718289817664e-14,-0.011628759720300816
40.33203125,-4.128540474205147e-14,-0.010655101410452212
40.4296875,-5.003938937330217e-14,-0.009186706701003496
40.52734375,-7.974295597880826e-15,-0.0073037742138749836
40.625,-2.313900317783587e-14,-0.005104941657755304
40.72265625,9.97680632020612e-15,-0.00270218128949599
40.8203125,1.2441819931203538e-15,-0.0002151504874640516
40.91796875,3.9274128244832866e-14,0.002234719971987959
41.015625,3.397976585385074e-14,0.004530110106987555
41.11328125,7.547928855056956e-14,0.006563384428449324
41.2109375,6.260187737623169e-14,0.008241592547431701
41.30859375,9.73636548028896e-14,0.009490666723268185
41.40625,7.651371054551602e-14,0.0102586294686441
41.50390625,9.916529475749232e-14,0.010517675592611653
41.6015625,7.068415742902498e-14,0.010265049881589218
41.69921875,9.758080712188754e-14,0.009522701148082532
41.796875,6.934733683908011e-14,0.008335752697390213
41.89453125,8.16154783995847e-14,0.00676988551994031
41.9921875,4.798716819053913e-14,0.004907781059329983
42.08984375,4.7986153507004353e-14,0.002844812907758918
42.1875,-7.0603769018451476e-15,0.0006842093473874068
42.28515625,-1.6194420279560066e-14,-0.0014680700909680115
42.3828125,-6.929869144848269e-14,-0.0035084917491638784
42.48046875,-7.289225321755091e-14,-0.005340889539186295
42.578125,-1.2046757136090718e-13,-0.006880957251791708
42.67578125,-1.1734931698033077e-13,-0.008060083633042354
42.7734375,-1.5971919131328633e-13,-0.008828358021412587
42.87109375,-1.4494150097814316e-13,-0.00915661758975446
42.96875,-1.6119857040902367e-13,-0.00903745587433751
43.06640625,-1.2944887102927704e-13,-0.00848516385122684
43.1640625,-1.421858839887432e-13,-0.007534626797297989
43.26171875,-1.0152477663968922e-13,-0.006239250037448688
43.359375,-1.0033403577454428e-13,-0.004668032069044135
43.45703125,-5.080927240933065e-14,-0.0029019423680771562
43.5546875,-4.715287232604679e-14,-0.0010297916746233138
43.65234375,8.028329462701996e-15,0.0008561965821575021
43.75,2.124518649421575e-14,0.0026648946480890066
43.84765625,8.165768217940227e-14,0.004310639867983256
43.9453125,9.750932121579166e-14,0.005717257314123953
44.04296875,1.486624976359145e-13,0.006821548443724612
44.140625,1.536732341313936e-13,0.0075760879123987455
44.23828125,1.9803267465189337e-13,0.007951207019272483
44.3359375,1.8574479370096737e-13,0.00793608376818317
44.43359375,2.0238178781699588e-13,0.0075389040999957095
44.53125,1.7316702667072738e-13,0.00678610427761676
44.62890625,1.8728884757739788e-13,0.005720748482853528
44.7265625,1.3175463898771952e-13,0.004400136315074208
44.82421875,1.089650717037754e-13,0.0028927701740111608
44.921875,3.988482296502197e-14,0.0012748408647212076
45.01953125,1.6242935657521257e-14,-0.00037359005190633246
45.1171875,-5.0598913332294006e-14,-0.001972521440966144
45.21484375,-7.246075238651509e-14,-0.0034458657412765204
45.3125,-1.4327499816980937e-13,-0.0047250399329047095
45.41015625,-1.5339137156305216e-13,-0.005752126328627722
45.5078125,-2.0536920110457228e-13,-0.006482459128852151
45.60546875,-2.088839532443902e-13,-0.006886523098067217
45.703125,-2.3714618550197595e-13,-0.006951086033214856
45.80078125,-2.102885688689622e-13,-0.006679525105651856
45.8984375,-2.2558382539250015e-13,-0.006091346758829206
45.99609375,-1.873894665701811e-13,-0.005220938702844174
46.09375,-1.8499638318044164e-13,-0.004115628806625502
46.19140625,-1.3042305152275404e-13,-0.0028331576514659114
46.2890625,-1.129923543747321e-13,-0.0014386977180919193
46.38671875,-5.258200828200632e-14,-1.571480769101083e-06
46.484375,-3.668355157783851e-14,0.001408167721846561
46.58203125,2.952993363139776e-14,0.0027231246897064525
46.6796875,5.411905095282928e-14,0.003881758538198363
46.77734375,1.1516503805630122e-13,0.004831235747895827
46.875,1.3358408555933524e-13,0.005529809189704861
46.97265625,1.829919631870159e-13,0.005948617566868175
47.0703125,1.759483606482779e-13,0.006072829655674355
47.16796875,2.094738263334065e-13,0.00590209073809043
47.265625,1.8658785341350985e-13,0.005450263052800104
47.36328125,1.9854017558359385e-13,0.004744486260166702
47.4609375,1.618063553280667e-13,0.0038236161803188225
47.55859375,1.628014612568396e-13,0.0027361289038663286
47.65625,1.1077704086585905e-13,0.0015376014676616028
47.75390625,9.574641287427066e-14,0.0002878985634764308
47.8515625,4.049272492925544e-14,-0.0009517935638201395
47.94921875,1.7774115023578687e-14,-0.0021219402073133697
48.046875,-3.944618070387693e-14,-0.003167494906891355
48.14453125,-6.346145683129268e-14,-0.004040465714852436
48.2421875,-1.2198678958321083e-13,-0.004702092548507069
48.33984375,-1.4401479484823355e-13,-0.005124538160999577
48.4375,-1.9595579262243724e-13,-0.005292020557097356
48.53515625,-1.9692888721593156e-13,-0.0052013429700123485
48.6328125,-2.273929122927552e-13,-0.0048618073782774615
48.73046875,-2.0786590519781751e-13,-0.004294527509506161
48.828125,-2.2395522330784396e-13,-0.003531185904702298
48.92578125,-1.8979895020937392e-13,-0.0026123055491168077
49.0234375,-1.9140263527631645e-13,-0.0015851286155698465
49.12109375,-1.339276729164308e-13,-0.0005012120262303886
49.21875,-1.1596136225300156e-13,0.0005861389144368489
49.31640625,-4.693829258294982e-14,0.0016244720784966242
49.4140625,-1.9567818872200236e-14,0.002564699254492383
49.51171875,4.693009525268302e-14,0.0033633968413461037
49.609375,7.29579716185451e-14,0.003984789667029278
49.70703125,1.305362868498259e-13,0.004402328410717205
49.8046875,1.4225436891386643e-13,0.00459979239726028
49.90234375,1.9389471808533434e-13,0.004571873703322473
50.0,1.920737022572161e-13,0.004324224345935196
50.09765625,2.3145514145816164e-13,0.0038729745402292896
50.1953125,2.2319794756619995e-13,0.003243755343370111
50.29296875,2.447910814333717e-13,0.002470282242774365
50.390625,2.2074020943804727e-13,0.0015925763187652367
50.48828125,2.28264578952494e-13,0.0006549156084285367
50.5859375,1.9048610331376891e-13,-0.00029637947421990807
50.68359375,1.8198120543288418e-13,-0.0012152167964168538
50.78125,1.2360440058286722e-13,-0.002057948775562884
50.87890625,1.0123135575810572e-13,-0.0027854285225968273
50.9765625,2.8238630665869812e-14,-0.0033648098586727265
51.07421875,-2.301021892281817e-15,-0.003771009378213268
51.171875,-6.471843995507815e-14,-0.003987766577042018
51.26953125,-9.263009525094622e-14,-0.004008258651410951
51.3671875,-1.5480005713371355e-13,-0.0038352488580845985
51.46484375,-1.7268590381754965e-13,-0.0034807702011856565
51.5625,-2.149323620839146e-13,-0.002965368564833003
51.66015625,-2.1098221306019304e-13,-0.002316950174768776
51.7578125,-2.3180817499505924e-13,-0.0015692964771480732
51.85546875,-2.1143755890665993e-13,-0.0007603243402950465
51.953125,-2.140297089351956e-13,6.981973366059155e-05
52.05078125,-1.7376526893150606e-13,0.0008807363980213387
52.1484375,-1.5777128811797304e-13,0.0016337246569020198
52.24609375,-9.768823007238906e-14,0.0022936139509549137
52.34375,-5.653435369868487e-14,0.0028303911431625784
52.44140625,1.1205850669816493e-14,0.0032205479389710973
52.5390625,4.287024052075994e-14,0.003448089166984396
52.63671875,9.960402856244083e-14,0.0035051598239529383
52.734375,1.1813790953763683e-13,0.0033922679594435945
52.83203125,1.6881033490610375e-13,0.0031181003853256437
52.9296875,1.7744352296588837e-13,0.0026989478697504892
53.02734375,2.0740261450691472e-13,0.0021577749712342288
53.125,2.0265061601720218e-13,0.001522986117214722
53.22265625,2.2258497919995283e-13,0.000826953179680431
53.3203125,1.909688975299399e-13,0.00010438004414631926
53.41796875,1.882921177936247e-13,-0.0006094139210970836
53.515625,1.444207144016026e-13,-0.0012802072464997692
53.61328125,1.2080452387613548e-13,-0.0018765041062548716
53.7109375,5.860767071759407e-14,-0.0023709996415986084
53.80859375,3.3455133487539266e-14,-0.002741815369716963
53.90625,-3.253721293250215e-14,-0.002973449552152764
54.00390625,-6.069247554133298e-14,-0.00305740218275176
54.1015625,-1.295472607644947e-13,-0.002992450702269334
54.19921875,-1.54922415267736e-13,-0.002784569830669405
54.296875,-2.080172708924985e-13,-0.0024465061801690513
54.39453125,-2.1484912346263317e-13,-0.001997034740328104
54.4921875,-2.527842854554243e-13,-0.0014599391355772315
54.58984375,-2.472952010208853e-13,-0.0008627700630056649
54.6875,-2.5609277699525663e-13,-0.0002354459653727378
54.78515625,-2.16861145235192e-13,0.0003912336289389618
54.8828125,-2.0985601045657394e-13,0.0009870888056889152
54.98046875,-1.5453376402020847e-13,0.0015240014351093894
55.078125,-1.3111114816667286e-13,0.001977230450248944
55.17578125,-7.150605126184504e-14,0.002326539290559562
55.2734375,-3.931624078450187e-14,0.0025570847820688453
55.37109375,3.29857595951662e-14,0.0026600291884043737
55.46875,6.321614337394256e-14,0.00263285123528179
55.56640625,1.3005107292013283e-13,0.0024793468763492296
55.6640625,1.5298973710269864e-13,0.0022093256923769846
55.76171875,2.0516597164279504e-13,0.00183802336699028
55.859375,2.0768549690528685e-13,0.0013852639703802662
55.95703125,2.4931324848761297e-13,0.0008744171916090895
56.0546875,2.504311469905914e-13,0.0003312046765017457
56.15234375,2.8078888890873803e-13,-0.00021758413699357143
56.25,2.6202941575643434e-13,-0.0007454030879087281
56.34765625,2.574369855545948e-13,-0.0012272235868795614
56.4453125,2.016953623050789e-13,-0.0016407114459395617
56.54296875,1.7148079576428548e-13,-0.0019672514085683048
56.640625,1.0167560205315952e-13,-0.002192772930454349
56.73828125,5.302635845687233e-14,-0.002308341224425883
56.8359375,-2.9477377200642906e-14,-0.0023104895798083435
56.93359375,-7.217789332666914e-14,-0.0022012818898098896
57.03125,-1.3708621457109348e-13,-0.00198810753006844
57.12890625,-1.6585334113079588e-13,-0.0016832235853557862
57.2265625,-2.1729268545189594e-13,-0.001303071307130159
57.32421875,-2.2683154522611947e-13,-0.0008674040480465588
57.421875,-2.6217125870311735e-13,-0.00039827229045728715
57.51953125,-2.432848905785727e-13,8.108260083912157e-05
57.6171875,-2.5060198420772236e-13,0.0005473708604823464
57.71484375,-2.160607448456636e-13,0.0009783773040375095
57.8125,-1.9904644416265669e-13,0.0013540110786187235
57.91015625,-1.450654058262523e-13,0.0016572330070635996
58.0078125,-1.162505339622229e-13,0.0018748181871075919
58.10546875,-5.5690007619658224e-14,0.001997920253171476
58.203125,-2.5091897129848896e-14,0.002022413905830638
58.30078125,4.056473973583881e-14,0.001949003443736967
58.3984375,6.734273499198638e-14,0.0017830965407071326
58.49609375,1.2254628349598968e-13,0.0015344538351994054
58.59375,1.478875666946035e-13,0.0012166354984036332
58.69140625,1.854596589376886e-13,0.0008462753238732469
58.7890625,1.8279972849661254e-13,0.0004422206076565051
58.88671875,2.1670928303383262e-13,2.4581822538254434e-05
58.984375,2.1025226321884616e-13,-0.0003862604049307353
59.08203125,2.166391642650547e-13,-0.0007706423567399462
59.1796875,1.8493991690855136e-13,-0.0011105508841802998
59.27734375,1.8222945191882012e-13,-0.0013904597055397361
59.375,1.4295738502517886e-13,-0.0015980299100577648
59.47265625,1.1688991676912043e-13,-0.001724643514142275
59.5703125,5.5523166354699035e-14,-0.0017657475544089725
59.66796875,2.0534276570448714e-14,-0.0017209957603418272
59.765625,-4.30480776119883e-14,-0.0015941848492029389
59.86328125,-8.168892442590573e-14,-0.0013929924370474354
59.9609375,-1.4699363584472407e-13,-0.0011285329838044622
60.05859375,-1.707354159511538e-13,-0.0008147566434230455
60.15625,-2.1925542181415976e-13,-0.0004677229833405256
60.25390625,-2.2597503292822312e-13,-0.00010478695527270803
60.3515625,-2.4555807063150905e-13,0.00025626198746571416
60.44921875,-2.2158690272521185e-13,0.000598065255073275
60.546875,-2.1447463060744696e-13,0.0009045231915070094
60.64453125,-1.7714121633494842e-13,0.0011615466676959208
60.7421875,-1.6753632682539342e-13,0.0013576974488307021
60.83984375,-1.0977187751654067e-13,0.0014846886095205806
60.9375,-8.273639802154837e-14,0.001537723562182779
61.03515625,-2.4609794639327245e-14,0.001515660448938298
61.1328125,9.427949474609203e-15,0.0014209973141411647
61.23046875,7.580803836774977e-14,0.001259682196688698
61.328125,9.749543367337636e-14,0.0010407606371991306
61.42578125,1.4468205972003034e-13,0.0007758806894065792
61.5234375,1.5556308291328162e-13,0.0004786820064058004
61.62109375,1.9095245165381158e-13,0.00016410064967717095
61.71875,1.8898149586566439e-13,-0.00015237527563331509
61.81640625,2.1297593569033195e-13,-0.00045546235742019073
61.9140625,1.9015462612960572e-13,-0.0007308142907519533
62.01171875,1.870902802954547e-13,-0.0009656951479064248
